Object_Id  Timestamp Type Lat Lng 
71 37  50.6353 3.04948
71 38  50.6355 3.0497
71 39  50.6357 3.04993
71 40  50.6359 3.05015
71 41  50.6361 3.05037
71 42  50.6362 3.05042
71 43  50.6363 3.05058
71 44  50.6365 3.05081
71 45  50.6368 3.051
71 46  50.637 3.0512
71 47  50.6372 3.05139
71 48  50.6373 3.05159
71 49  50.6374 3.05163
71 50  50.6373 3.05171
71 51  50.6372 3.05185
71 52  50.6371 3.05202
71 53  50.6369 3.05231
71 54  50.6368 3.05261
71 55  50.6368 3.0528
71 56  50.6367 3.05304
71 57  50.6365 3.05332
71 58  50.6363 3.0536
71 59  50.6362 3.0538
71 60  50.6363 3.0539
71 61  50.6365 3.05414
71 62  50.6367 3.05437
71 63  50.6369 3.05459
71 64  50.6369 3.05443
71 65  50.637 3.05407
71 66  50.6371 3.05372
71 67  50.6372 3.05337
71 68  50.6373 3.05302
71 69  50.6374 3.05267
71 70  50.6375 3.05232
71 71  50.6376 3.05203
71 72  50.6377 3.05214
71 73  50.6379 3.05235
71 74  50.6382 3.05253
71 75  50.6383 3.05273
71 76  50.6384 3.05284
71 77  50.6385 3.05297
71 78  50.6386 3.05303
71 79  50.6385 3.05296
71 80  50.6384 3.05283
71 81  50.6384 3.05288
71 82  50.6384 3.05309
71 83  50.6385 3.05345
71 84  50.6385 3.05384
71 85  50.6384 3.05399
71 86  50.6381 3.05402
71 87  50.6379 3.05408
71 88  50.6379 3.05423
71 89  50.6379 3.05449
71 90  50.6377 3.05471
71 91  50.6375 3.05493
71 92  50.6373 3.05515
71 93  50.6371 3.05537
71 94  50.6369 3.05564
71 95  50.6367 3.0559
71 96  50.6365 3.05616
71 97  50.6364 3.05641
71 98  50.6362 3.05667
71 99  50.636 3.05695
71 100  50.6359 3.05718
71 101  50.6357 3.05747
71 102  50.6355 3.05775
71 103  50.6355 3.05788
71 104  50.6353 3.05811
71 105  50.6352 3.05833
71 106  50.6354 3.05864
71 107  50.6355 3.05896
71 108  50.6357 3.05928
71 109  50.6357 3.05955
71 110  50.6356 3.05969
71 111  50.6354 3.0599
71 112  50.6352 3.06012
71 113  50.635 3.06029
71 114  50.6349 3.06044
71 115  50.6347 3.06065
71 116  50.6345 3.06085
71 117  50.6343 3.06107
71 118  50.6341 3.06129
71 119  50.634 3.06137
71 120  50.6339 3.06155
71 121  50.6336 3.06163
71 122  50.6334 3.06157
71 123  50.6332 3.0615
71 124  50.6329 3.06143
71 125  50.6328 3.06141
71 126  50.6327 3.06152
71 127  50.6326 3.06184
71 128  50.6324 3.06212
71 129  50.6322 3.06242
71 130  50.6321 3.0626
71 131  50.632 3.0628
71 132  50.6319 3.06301
71 133  50.6318 3.06337
71 134  50.6317 3.06375
71 135  50.6317 3.06414
71 136  50.6317 3.06436
71 137  50.6317 3.06462
71 138  50.6317 3.06502
71 139  50.6317 3.06502
71 140  50.6317 3.06489
71 141  50.6317 3.06452
71 142  50.6317 3.06427
71 143  50.6317 3.06407
71 144  50.6317 3.06368
71 145  50.6318 3.0633
71 146  50.6317 3.06308
71 147  50.6315 3.06277
71 148  50.6314 3.06249
71 149  50.6316 3.06216
71 150  50.6317 3.06197
71 151  50.6318 3.06188
71 152  50.6319 3.06163
71 153  50.6321 3.06133
71 154  50.6323 3.06103
71 155  50.6323 3.06074
71 156  50.6324 3.06058
71 157  50.6325 3.06029
71 158  50.6327 3.05999
71 159  50.6328 3.05969
71 160  50.633 3.05939
71 161  50.6331 3.05925
71 162  50.6333 3.059
71 163  50.6334 3.05871
71 164  50.6336 3.05843
71 165  50.6336 3.05826
71 166  50.6335 3.05808
71 167  50.6333 3.05774
71 168  50.6332 3.05741
71 169  50.6331 3.05708
71 170  50.6331 3.05677
71 171  50.6332 3.05646
71 172  50.6334 3.05615
71 173  50.6335 3.05584
71 174  50.6337 3.05554
71 175  50.6336 3.05518
71 176  50.6337 3.05483
71 177  50.6336 3.05451
71 178  50.6335 3.05421
71 179  50.6333 3.0539
71 180  50.6332 3.05355
71 181  50.6331 3.05327
71 182  50.6331 3.05317
71 183  50.6329 3.05289
71 184  50.6328 3.05257
71 185  50.6327 3.05225
71 186  50.6326 3.05213
71 187  50.6326 3.05191
71 188  50.6324 3.05158
71 189  50.6323 3.05128
71 190  50.6321 3.05099
71 191  50.632 3.05066
71 192  50.6318 3.05032
71 193  50.6317 3.04998
71 194  50.6316 3.04965
71 195  50.6315 3.04941
71 196  50.6314 3.04927
71 197  50.6313 3.04896
71 198  50.6311 3.04864
71 199  50.631 3.04839
71 200  50.6309 3.04827
71 201  50.6308 3.04796
71 202  50.6306 3.04765
71 203  50.6306 3.04749
71 204  50.6305 3.04727
71 205  50.6304 3.04693
71 206  50.6302 3.04658
71 207  50.6301 3.04624
71 208  50.6301 3.0461
71 209  50.63 3.04586
71 210  50.6298 3.04555
71 211  50.6297 3.0452
71 212  50.6295 3.04489
71 213  50.6294 3.04459
71 214  50.6292 3.04432
71 215  50.6291 3.04403
71 216  50.6291 3.04393
71 217  50.629 3.04362
71 218  50.6291 3.04343
71 219  50.6291 3.04328
71 220  50.629 3.0431
71 221  50.6288 3.04292
71 222  50.6288 3.04294
71 223  50.6289 3.04301
71 224  50.6291 3.0432
71 225  50.6294 3.04298
73 0  50.6196 3.06707
73 1  50.6196 3.06662
73 2  50.6195 3.06623
73 3  50.6195 3.06584
73 4  50.6195 3.06545
73 5  50.6195 3.06506
73 6  50.6195 3.06471
73 7  50.6195 3.06435
73 8  50.6195 3.06407
73 9  50.6195 3.06389
73 10  50.6195 3.06364
73 11  50.6194 3.06352
73 12  50.6192 3.06327
73 13  50.619 3.06302
73 14  50.6188 3.06276
73 15  50.6186 3.06251
73 16  50.6184 3.06225
73 17  50.6183 3.06199
73 18  50.6181 3.06173
73 19  50.6179 3.06146
73 20  50.6178 3.0613
73 21  50.6178 3.06104
73 22  50.6178 3.06093
73 23  50.6177 3.06082
73 24  50.6177 3.06063
73 25  50.6177 3.06035
73 26  50.6178 3.0601
73 27  50.6178 3.05978
73 28  50.6178 3.05939
73 29  50.6178 3.05926
73 30  50.6178 3.05913
73 31  50.6178 3.05885
73 32  50.6178 3.05852
73 33  50.6179 3.05824
73 34  50.6179 3.05786
73 35  50.6179 3.05747
73 36  50.6179 3.0571
73 37  50.6179 3.05698
73 38  50.6179 3.05663
73 39  50.618 3.05624
73 40  50.618 3.05585
73 41  50.618 3.05569
73 42  50.618 3.0554
73 43  50.618 3.055
73 44  50.618 3.05462
73 45  50.6181 3.05424
73 46  50.6181 3.05404
73 47  50.6181 3.05378
73 48  50.6181 3.05339
73 49  50.6181 3.05305
73 50  50.6181 3.05268
73 51  50.6182 3.05229
73 52  50.6182 3.0519
73 53  50.6182 3.05151
73 54  50.6182 3.05112
73 55  50.6182 3.05075
73 56  50.6184 3.05056
73 57  50.6185 3.05051
73 58  50.6186 3.05046
73 59  50.6186 3.05029
73 60  50.6187 3.05014
73 61  50.6187 3.04975
73 62  50.6189 3.04948
73 63  50.619 3.04933
73 64  50.6192 3.04911
73 65  50.6194 3.04887
73 66  50.6196 3.04864
73 67  50.6196 3.04852
73 68  50.6198 3.04836
73 69  50.62 3.04813
73 70  50.6202 3.04789
73 71  50.6204 3.04764
73 72  50.6205 3.04739
73 73  50.6207 3.04716
73 74  50.6209 3.04692
73 75  50.621 3.04679
73 76  50.6211 3.0467
73 77  50.6213 3.04646
73 78  50.6215 3.04622
73 79  50.6217 3.04597
73 80  50.6218 3.04572
73 81  50.622 3.04551
73 82  50.6222 3.04526
73 83  50.6224 3.045
73 84  50.6225 3.04488
73 85  50.6226 3.04477
73 86  50.6226 3.04468
73 87  50.6228 3.04454
73 88  50.623 3.04432
73 89  50.6231 3.04404
73 90  50.6233 3.04381
73 91  50.6235 3.04358
73 92  50.6237 3.0433
73 93  50.6238 3.04314
73 94  50.6239 3.04301
73 95  50.6241 3.04278
73 96  50.6243 3.04255
73 97  50.6245 3.04236
73 98  50.6247 3.04213
73 99  50.6249 3.04187
73 100  50.6251 3.04166
73 101  50.6252 3.04144
73 102  50.6254 3.04121
73 103  50.6255 3.04112
73 104  50.6257 3.04088
73 105  50.6258 3.04066
73 106  50.6259 3.04061
73 107  50.6261 3.04039
73 108  50.6262 3.04027
73 109  50.6264 3.04008
73 110  50.6265 3.03996
73 111  50.6266 3.03984
73 112  50.6268 3.03963
73 113  50.6269 3.03937
73 114  50.6271 3.03917
73 115  50.6272 3.03912
73 116  50.6273 3.03892
73 117  50.6275 3.03866
73 118  50.6277 3.03842
73 119  50.6279 3.03819
73 120  50.6281 3.03797
73 121  50.6282 3.03779
73 122  50.6283 3.03763
73 123  50.6285 3.03739
73 124  50.6287 3.03714
73 125  50.6289 3.03689
73 126  50.629 3.03674
73 127  50.6291 3.03662
73 128  50.6293 3.0364
73 129  50.6295 3.03615
73 130  50.6297 3.0359
73 131  50.6299 3.03569
73 132  50.6301 3.03547
73 133  50.63 3.03536
73 134  50.63 3.03523
75 0  50.63 3.03523
75 1  50.6301 3.03548
75 2  50.63 3.03558
75 3  50.6298 3.03574
75 4  50.6296 3.03599
75 5  50.6295 3.03619
75 6  50.6293 3.03644
75 7  50.6291 3.03666
75 8  50.6289 3.03689
75 9  50.6287 3.03714
75 10  50.6285 3.03739
75 11  50.6283 3.03764
75 12  50.6282 3.03786
75 13  50.628 3.03809
75 14  50.6277 3.03831
75 15  50.6277 3.03842
75 16  50.6276 3.03851
75 17  50.6274 3.03875
75 18  50.6273 3.03901
75 19  50.6271 3.03917
75 20  50.627 3.03923
75 21  50.6269 3.03938
75 22  50.6268 3.03955
75 23  50.6266 3.0398
75 24  50.6266 3.03988
75 25  50.6265 3.04001
75 26  50.6263 3.04012
75 27  50.6262 3.04028
75 28  50.6261 3.04036
75 29  50.626 3.04043
75 30  50.6259 3.04061
75 31  50.6257 3.04083
75 32  50.6255 3.04109
75 33  50.6254 3.04125
75 34  50.6253 3.04139
75 35  50.6251 3.04165
75 36  50.625 3.04167
75 37  50.6248 3.04188
75 38  50.6247 3.04214
75 39  50.6245 3.04239
75 40  50.6243 3.04263
75 41  50.6241 3.04286
75 42  50.6239 3.0431
75 43  50.6238 3.04321
75 44  50.6237 3.0434
75 45  50.6235 3.04367
75 46  50.6233 3.04385
75 47  50.6232 3.04392
75 48  50.6231 3.04419
75 49  50.6229 3.04444
75 50  50.6227 3.04465
75 51  50.6226 3.04477
75 52  50.6225 3.0449
75 53  50.6224 3.04501
75 54  50.6222 3.04526
75 55  50.622 3.04552
75 56  50.6218 3.04573
75 57  50.6217 3.04598
75 58  50.6215 3.0462
75 59  50.6213 3.04639
75 60  50.6211 3.04664
75 61  50.6209 3.04688
75 62  50.6207 3.04713
75 63  50.6206 3.04739
75 64  50.6204 3.04764
75 65  50.6202 3.04789
75 66  50.62 3.04812
75 67  50.6198 3.04836
75 68  50.6196 3.04857
75 69  50.6196 3.04864
75 70  50.6195 3.04878
75 71  50.6193 3.04898
75 72  50.6191 3.04919
75 73  50.6189 3.04943
75 74  50.6187 3.04968
75 75  50.6187 3.04987
75 76  50.6187 3.05015
75 77  50.6186 3.05032
75 78  50.6185 3.0505
75 79  50.6184 3.05054
75 80  50.6183 3.05066
75 81  50.6182 3.05102
75 82  50.6182 3.05118
75 83  50.6182 3.05148
75 84  50.6182 3.05187
75 85  50.6182 3.05226
75 86  50.6181 3.05264
75 87  50.6181 3.05301
75 88  50.6181 3.05314
75 89  50.6181 3.05351
75 90  50.6181 3.05391
75 91  50.6181 3.05429
75 92  50.618 3.05468
75 93  50.618 3.05502
75 94  50.618 3.05516
75 95  50.618 3.05552
75 96  50.618 3.0558
75 97  50.618 3.05598
75 98  50.618 3.05636
75 99  50.6179 3.05675
75 100  50.6179 3.05712
75 101  50.6179 3.05724
75 102  50.6179 3.0576
75 103  50.6179 3.05799
75 104  50.6178 3.05836
75 105  50.6178 3.05874
75 106  50.6178 3.05913
75 107  50.6178 3.05952
75 108  50.6178 3.05992
75 109  50.6178 3.0603
75 110  50.6177 3.06067
75 111  50.6177 3.06091
75 112  50.6178 3.06104
75 113  50.6178 3.06116
75 114  50.6178 3.06137
75 115  50.6179 3.06149
75 116  50.618 3.06162
75 117  50.6181 3.06181
75 118  50.6183 3.06207
75 119  50.6184 3.06223
75 120  50.6185 3.06237
75 121  50.6187 3.06262
75 122  50.6189 3.06284
75 123  50.6191 3.06309
75 124  50.6193 3.06334
75 125  50.6194 3.0636
75 126  50.6195 3.06374
75 127  50.6195 3.06401
75 128  50.6195 3.0644
75 129  50.6195 3.06479
75 130  50.6195 3.06519
75 131  50.6195 3.0655
75 132  50.6195 3.06589
75 133  50.6195 3.06628
75 134  50.6196 3.06667
75 135  50.6196 3.06706
78 0  50.6289 3.04695
78 1  50.629 3.04734
78 2  50.6292 3.04767
78 3  50.6293 3.04799
78 4  50.6294 3.04832
78 5  50.6296 3.04866
78 6  50.6296 3.04902
78 7  50.6297 3.04934
78 8  50.6299 3.04965
78 9  50.63 3.04999
78 10  50.63 3.05031
78 11  50.6299 3.05067
78 12  50.6298 3.05105
78 13  50.6298 3.05143
78 14  50.6297 3.05182
78 15  50.6297 3.05215
78 16  50.6296 3.05248
78 17  50.6295 3.0527
78 18  50.6296 3.05303
78 19  50.6296 3.05321
78 20  50.6296 3.0535
78 21  50.6294 3.05371
78 22  50.6292 3.05392
78 23  50.6293 3.05423
78 24  50.6293 3.05436
78 25  50.6295 3.0546
78 26  50.6296 3.05493
78 27  50.6296 3.05508
78 28  50.6297 3.05533
78 29  50.6297 3.05543
78 30  50.6299 3.05572
78 31  50.63 3.05605
78 32  50.6301 3.05639
78 33  50.6303 3.05664
78 34  50.6304 3.05697
78 35  50.6305 3.05729
78 36  50.6306 3.05758
78 37  50.6308 3.0579
78 38  50.6309 3.05823
78 39  50.6311 3.05855
78 40  50.6312 3.05888
78 41  50.6313 3.05922
78 42  50.6314 3.05956
78 43  50.6315 3.05977
78 44  50.6316 3.05991
78 45  50.6318 3.06017
78 46  50.632 3.06043
78 47  50.6322 3.06069
78 48  50.6323 3.0608
78 49  50.6323 3.06089
78 50  50.6322 3.06111
78 51  50.6321 3.06123
78 52  50.632 3.06146
78 53  50.6319 3.06175
78 54  50.6317 3.06196
78 55  50.6318 3.06211
78 56  50.632 3.06239
78 57  50.6321 3.0626
78 58  50.6322 3.06269
78 59  50.6323 3.06302
78 60  50.6324 3.06333
78 61  50.6325 3.06346
78 62  50.6325 3.06357
78 63  50.6326 3.06376
78 64  50.6327 3.0639
78 65  50.6328 3.06413
78 66  50.6329 3.06448
78 67  50.633 3.06482
78 68  50.6331 3.06491
78 69  50.6332 3.06519
78 70  50.6333 3.06553
78 71  50.6334 3.06586
78 72  50.6336 3.06617
78 73  50.6337 3.06647
78 74  50.6338 3.06655
78 75  50.6339 3.06683
78 76  50.634 3.06716
78 77  50.6342 3.06748
78 78  50.6343 3.06779
78 79  50.6344 3.06784
78 80  50.6345 3.06808
78 81  50.6345 3.06841
78 82  50.6346 3.06864
80 0  50.6346 3.06864
80 1  50.6345 3.06823
80 2  50.6344 3.06791
80 3  50.6343 3.06777
80 4  50.6342 3.06761
80 5  50.6341 3.06736
80 6  50.6341 3.06723
80 7  50.6339 3.06692
80 8  50.6338 3.06659
80 9  50.6337 3.06631
80 10  50.6335 3.066
80 11  50.6334 3.06569
80 12  50.6332 3.06535
80 13  50.6331 3.06501
80 14  50.633 3.06487
80 15  50.6329 3.06463
80 16  50.6328 3.06429
80 17  50.6327 3.06395
80 18  50.6326 3.0638
80 19  50.6326 3.06369
80 20  50.6325 3.06351
80 21  50.6324 3.06324
80 22  50.6324 3.06314
80 23  50.6322 3.06284
80 24  50.6321 3.06258
80 25  50.6321 3.06247
80 26  50.6319 3.06227
80 27  50.6318 3.06204
80 28  50.6317 3.06195
80 29  50.6318 3.0618
80 30  50.632 3.06152
80 31  50.6322 3.06122
80 32  50.6322 3.06108
80 33  50.6323 3.06079
80 34  50.6322 3.06074
80 35  50.6321 3.06055
80 36  50.6319 3.06029
80 37  50.6317 3.06007
80 38  50.6315 3.05981
80 39  50.6314 3.05949
80 40  50.6313 3.05915
80 41  50.6312 3.05888
80 42  50.6311 3.05875
80 43  50.631 3.05844
80 44  50.6309 3.05811
80 45  50.6308 3.05792
80 46  50.6307 3.05773
80 47  50.6306 3.05741
80 48  50.6304 3.05709
80 49  50.6303 3.05689
80 50  50.6303 3.05664
80 51  50.6302 3.05656
80 52  50.6301 3.05623
80 53  50.6299 3.0559
80 54  50.6298 3.05557
80 55  50.6297 3.05531
80 56  50.6296 3.05517
80 57  50.6296 3.05497
80 58  50.6295 3.05477
80 59  50.6295 3.05463
80 60  50.6294 3.0544
80 61  50.6293 3.05424
80 62  50.6292 3.05401
80 63  50.6292 3.0539
80 64  50.6294 3.05375
80 65  50.6296 3.05354
80 66  50.6297 3.0534
80 67  50.6296 3.0532
80 68  50.6296 3.05283
80 69  50.6295 3.0526
80 70  50.6296 3.0525
80 71  50.6297 3.0522
80 72  50.6297 3.05184
80 73  50.6298 3.05146
80 74  50.6298 3.05107
80 75  50.6299 3.05069
80 76  50.63 3.05031
80 77  50.63 3.04994
80 78  50.6298 3.0496
80 79  50.6297 3.04929
80 80  50.6296 3.04897
80 81  50.6296 3.04873
80 82  50.6295 3.04856
80 83  50.6294 3.04823
80 84  50.6293 3.0479
80 85  50.6291 3.04757
80 86  50.629 3.04724
80 87  50.6289 3.04695
82 0  50.6251 3.05243
82 1  50.6254 3.0522
82 2  50.6256 3.05201
82 3  50.6258 3.05181
82 4  50.626 3.05165
82 5  50.6262 3.05151
82 6  50.6263 3.0516
82 7  50.6265 3.0518
82 8  50.6266 3.05206
82 9  50.6268 3.05238
82 10  50.6269 3.05272
82 11  50.6271 3.05299
82 12  50.6272 3.05312
82 13  50.6273 3.05336
82 14  50.6274 3.05364
82 15  50.6276 3.05396
82 16  50.6277 3.05425
82 17  50.6279 3.05456
82 18  50.6281 3.05484
82 19  50.6282 3.05517
82 20  50.6283 3.05546
82 21  50.6285 3.05574
82 22  50.6286 3.05589
82 23  50.6287 3.05615
82 24  50.6289 3.05642
82 25  50.6289 3.05659
82 26  50.629 3.05682
82 27  50.6291 3.057
82 28  50.6292 3.05717
82 29  50.6294 3.05751
82 30  50.6294 3.05768
82 31  50.6295 3.05801
82 32  50.6295 3.05815
82 33  50.6296 3.0584
82 34  50.6297 3.05863
82 35  50.6299 3.05894
82 36  50.63 3.05916
82 37  50.6301 3.05927
82 38  50.6303 3.05952
82 39  50.6305 3.05977
82 40  50.6307 3.06002
82 41  50.6308 3.06028
82 42  50.631 3.0605
82 43  50.6312 3.06056
82 44  50.6313 3.06069
82 45  50.6315 3.06081
82 46  50.6317 3.06092
82 47  50.6319 3.06104
82 48  50.6321 3.06116
82 49  50.6319 3.06144
82 50  50.6317 3.06172
82 51  50.6316 3.06191
82 52  50.6318 3.06205
82 53  50.632 3.0623
82 54  50.6321 3.06257
82 55  50.6323 3.06285
82 56  50.6323 3.06309
82 57  50.6324 3.06332
82 58  50.6325 3.06352
82 59  50.6326 3.06367
82 60  50.6326 3.06378
82 61  50.6327 3.06389
82 62  50.6328 3.06409
82 63  50.6329 3.06444
82 64  50.633 3.06479
82 65  50.6331 3.06495
82 66  50.6332 3.06518
82 67  50.6333 3.0655
82 68  50.6335 3.06581
82 69  50.6336 3.06611
82 70  50.6338 3.06638
82 71  50.6338 3.0665
82 72  50.6339 3.06678
82 73  50.6341 3.06709
82 74  50.6343 3.0674
82 75  50.6344 3.0677
82 76  50.6344 3.06783
82 77  50.6345 3.06807
82 78  50.6346 3.06843
82 79  50.6347 3.06861
82 80  50.6348 3.06885
82 81  50.6348 3.06894
82 82  50.6349 3.06919
82 83  50.6351 3.06946
82 84  50.6352 3.06972
82 85  50.6353 3.06985
82 86  50.6355 3.07004
82 87  50.6356 3.07027
82 88  50.6357 3.07036
84 0  50.6357 3.07036
84 1  50.6355 3.07006
84 2  50.6353 3.06978
84 3  50.6351 3.0695
84 4  50.6349 3.06921
84 5  50.6348 3.06888
84 6  50.6347 3.06859
84 7  50.6347 3.06851
84 8  50.6346 3.06832
84 9  50.6345 3.06796
84 10  50.6344 3.06774
84 11  50.6343 3.06756
84 12  50.6342 3.06726
84 13  50.634 3.06698
84 14  50.6339 3.06667
84 15  50.6338 3.06636
84 16  50.6336 3.06608
84 17  50.6335 3.06578
84 18  50.6333 3.06546
84 19  50.6332 3.06517
84 20  50.6331 3.06506
84 21  50.633 3.06488
84 22  50.633 3.06479
84 23  50.6329 3.06463
84 24  50.6328 3.06428
84 25  50.6327 3.06401
84 26  50.6327 3.06389
84 27  50.6326 3.06378
84 28  50.6326 3.06368
84 29  50.6325 3.06349
84 30  50.6325 3.06339
84 31  50.6324 3.0633
84 32  50.6324 3.06319
84 33  50.6323 3.06297
84 34  50.6322 3.06265
84 35  50.632 3.06241
84 36  50.6318 3.06214
84 37  50.6317 3.06197
84 38  50.6319 3.06173
84 39  50.632 3.06144
84 40  50.6322 3.06116
84 41  50.6323 3.06102
84 42  50.6323 3.06082
84 43  50.6323 3.06074
84 44  50.6321 3.06058
84 45  50.6319 3.06032
84 46  50.6317 3.06006
84 47  50.6316 3.05992
84 48  50.6315 3.05972
84 49  50.6315 3.0596
84 50  50.6313 3.0593
84 51  50.6312 3.05895
84 52  50.6312 3.05883
84 53  50.6311 3.05858
84 54  50.6309 3.05825
84 55  50.6308 3.05795
84 56  50.6307 3.05784
84 57  50.6306 3.05755
84 58  50.6305 3.05722
84 59  50.6303 3.0569
84 60  50.6303 3.05662
84 61  50.6303 3.05647
84 62  50.6305 3.05622
84 63  50.6305 3.05612
84 64  50.6307 3.05583
84 65  50.6308 3.05569
84 66  50.6307 3.05564
84 67  50.6305 3.05537
84 68  50.6304 3.05509
84 69  50.6302 3.05482
84 70  50.6301 3.05473
86 0  50.6301 3.05473
86 1  50.63 3.05474
86 2  50.6299 3.05482
86 3  50.6297 3.05491
86 4  50.6296 3.05502
86 5  50.6295 3.0551
86 6  50.6292 3.05528
86 7  50.629 3.05546
86 8  50.6288 3.0556
86 9  50.6287 3.05568
86 10  50.6286 3.05582
86 11  50.6285 3.05573
86 12  50.6284 3.05548
86 13  50.6282 3.05519
86 14  50.6281 3.05486
86 15  50.628 3.05476
86 16  50.6279 3.05453
86 17  50.6278 3.05431
86 18  50.6277 3.05418
86 19  50.6275 3.05388
86 20  50.6274 3.05358
86 21  50.6272 3.05328
86 22  50.6271 3.05306
86 23  50.627 3.05294
86 24  50.6269 3.05266
86 25  50.6268 3.05232
86 26  50.6266 3.05202
86 27  50.6264 3.05175
86 28  50.6262 3.05151
86 29  50.626 3.05165
86 30  50.6258 3.05182
86 31  50.6256 3.05197
86 32  50.6254 3.05217
86 33  50.6252 3.05236
86 34  50.6251 3.05243
86 35  50.6252 3.05237
86 36  50.6254 3.0522
86 37  50.6256 3.05201
86 38  50.6258 3.05181
86 39  50.6259 3.0517
86 40  50.626 3.05163
86 41  50.6263 3.05152
86 42  50.6263 3.0516
86 43  50.6265 3.05188
86 44  50.6267 3.05213
86 45  50.6268 3.05248
86 46  50.6269 3.05279
86 47  50.6271 3.05307
86 48  50.6273 3.05338
86 49  50.6274 3.05366
86 50  50.6276 3.05398
86 51  50.6276 3.05409
86 52  50.6278 3.05436
86 53  50.6279 3.05464
86 54  50.6281 3.05485
86 55  50.6281 3.05498
86 56  50.6282 3.0552
86 57  50.6283 3.05537
86 58  50.6285 3.05565
86 59  50.6286 3.05585
86 60  50.6287 3.05605
86 61  50.6289 3.05633
86 62  50.629 3.05667
86 63  50.6291 3.05696
86 64  50.6292 3.05705
86 65  50.6293 3.05732
86 66  50.6294 3.05755
86 67  50.6295 3.0579
86 68  50.6295 3.05813
86 69  50.6296 3.05832
86 70  50.6297 3.05864
86 71  50.6299 3.05895
86 72  50.6301 3.05923
86 73  50.6303 3.05948
86 74  50.6304 3.05973
86 75  50.6306 3.05999
86 76  50.6308 3.06024
86 77  50.631 3.06048
86 78  50.6312 3.06061
86 79  50.6314 3.06074
86 80  50.6316 3.06087
86 81  50.6318 3.06097
86 82  50.632 3.06109
86 83  50.6321 3.06114
86 84  50.6323 3.06121
86 85  50.6325 3.06131
86 86  50.6328 3.0614
86 87  50.6329 3.06144
86 88  50.6331 3.06152
86 89  50.6334 3.06162
86 90  50.6336 3.06175
86 91  50.6338 3.06188
86 92  50.6341 3.06201
86 93  50.6343 3.06215
86 94  50.6345 3.06229
86 95  50.6348 3.06244
86 96  50.635 3.06258
86 97  50.635 3.06269
86 98  50.6351 3.06294
86 99  50.6353 3.06313
86 100  50.6354 3.06283
86 101  50.6356 3.06293
86 102  50.6358 3.06304
86 103  50.6361 3.06318
86 104  50.6363 3.06338
86 105  50.6365 3.06363
86 106  50.6366 3.06391
86 107  50.6368 3.06419
86 108  50.637 3.06451
86 109  50.637 3.06486
86 110  50.6372 3.06514
86 111  50.6373 3.06537
86 112  50.6375 3.06558
86 113  50.6377 3.06577
86 114  50.6379 3.06592
86 115  50.638 3.066
86 116  50.6382 3.06619
86 117  50.6384 3.06637
86 118  50.6385 3.0663
86 119  50.6386 3.0661
86 120  50.6388 3.06591
86 121  50.6389 3.0659
86 122  50.6391 3.0661
86 123  50.6391 3.06635
86 124  50.6392 3.06671
86 125  50.6393 3.06708
86 126  50.6394 3.06736
86 127  50.6394 3.0677
86 128  50.6395 3.06807
86 129  50.6396 3.06843
86 130  50.6397 3.06879
86 131  50.6398 3.06914
86 132  50.6399 3.06935
86 133  50.6399 3.06931
86 134  50.64 3.06938
86 135  50.6401 3.0697
86 136  50.6402 3.07003
86 137  50.6404 3.07024
86 138  50.6406 3.07042
86 139  50.6408 3.07052
86 140  50.641 3.07067
86 141  50.6412 3.07081
86 142  50.6414 3.07094
86 143  50.6417 3.07108
86 144  50.6418 3.07119
86 145  50.6419 3.07127
86 146  50.6422 3.07144
86 147  50.6424 3.07162
86 148  50.6426 3.07181
86 149  50.6428 3.072
86 150  50.6429 3.07209
86 151  50.6431 3.07228
86 152  50.6432 3.07242
86 153  50.6433 3.07253
86 154  50.6434 3.07264
86 155  50.6436 3.07278
86 156  50.6437 3.07293
86 157  50.6438 3.07303
86 158  50.644 3.07325
86 159  50.6442 3.07347
86 160  50.6444 3.07369
86 161  50.6446 3.0739
86 162  50.6449 3.07413
86 163  50.645 3.07432
86 164  50.6451 3.0744
